"","dateTime","Nitrate_mgl","Flow_Inst"
"202","2015-12-23 17:45:00",0.19,-21.1
"203","2015-12-23 18:00:00",0.31,-17.5
"204","2015-12-23 18:15:00",0.14,6.26
"205","2015-12-23 18:30:00",0.17,8.64
"206","2015-12-23 18:45:00",0.15,-4.45
"207","2015-12-23 19:00:00",0.26,-20
"208","2015-12-23 19:15:00",0.22,-20
"209","2015-12-23 19:30:00",0.21,-20.1
"210","2015-12-23 19:45:00",0.16,-14.1
"211","2015-12-23 20:00:00",0.23,-2.09
"212","2015-12-23 20:15:00",0.28,1.51
"213","2015-12-23 20:30:00",0.24,-2.09
"214","2015-12-23 20:45:00",0.19,7.49
"215","2015-12-23 21:00:00",0.26,11
"216","2015-12-23 21:15:00",0.2,7.43
"217","2015-12-23 21:30:00",0.2,21.6
"218","2015-12-23 21:45:00",0.23,20.3
"219","2015-12-23 22:00:00",0.34,23.7
"220","2015-12-23 22:15:00",0.17,24.8
"221","2015-12-23 22:30:00",0.26,15.4
"222","2015-12-23 22:45:00",0.29,18.8
"223","2015-12-23 23:00:00",0.29,19.9
"224","2015-12-23 23:15:00",0.22,13
"225","2015-12-23 23:30:00",0.25,9.54
"226","2015-12-23 23:45:00",0.23,9.51
"227","2015-12-24 00:00:00",0.23,16.4
"228","2015-12-24 00:15:00",0.21,15.2
"229","2015-12-24 00:30:00",0.3,17.4
"230","2015-12-24 00:45:00",0.19,7.12
"231","2015-12-24 01:00:00",0.11,4.83
"232","2015-12-24 01:15:00",0.1,2.56
"233","2015-12-24 01:30:00",0.19,-9.97
"234","2015-12-24 01:45:00",0.38,-19.1
"235","2015-12-24 02:00:00",0.19,-28.5
"236","2015-12-24 02:15:00",0.22,-28.6
"237","2015-12-24 02:30:00",0.21,-31
"238","2015-12-24 02:45:00",0.21,-24.2
"239","2015-12-24 03:00:00",0.12,-33.7
"240","2015-12-24 03:15:00",0.27,-32.7
"241","2015-12-24 03:30:00",0.27,-30.5
"242","2015-12-24 03:45:00",0.19,-30.6
"243","2015-12-24 04:00:00",0.24,-22.3
"244","2015-12-24 04:15:00",0.17,-16.4
"245","2015-12-24 04:30:00",0.13,-9.24
"246","2015-12-24 04:45:00",0.2,5.07
"247","2015-12-24 05:00:00",0.14,12.2
"248","2015-12-24 05:15:00",0.12,10.9
"249","2015-12-24 05:30:00",0.24,2.67
"250","2015-12-24 05:45:00",0.17,2.66
"251","2015-12-24 06:00:00",0.26,5.01
"252","2015-12-24 06:15:00",0.08,7.36
"253","2015-12-24 06:30:00",0.09,2.65
"254","2015-12-24 06:45:00",0.16,1.48
"255","2015-12-24 07:00:00",0.21,6.14
"256","2015-12-24 07:15:00",0.22,6.12
"257","2015-12-24 07:30:00",0.19,4.94
"258","2015-12-24 07:45:00",0.18,3.78
"259","2015-12-24 08:00:00",0.1,2.62
"260","2015-12-24 08:15:00",0.12,6.07
"261","2015-12-24 08:30:00",0.23,11.8
"262","2015-12-24 08:45:00",0.17,20.9
"263","2015-12-24 09:00:00",0.28,26.4
"264","2015-12-24 09:15:00",0.25,25.2
"265","2015-12-24 09:30:00",0.18,21.7
"266","2015-12-24 09:45:00",0.19,16
"267","2015-12-24 10:00:00",0.06,7.01
"268","2015-12-24 10:15:00",0.24,5.89
"269","2015-12-24 10:30:00",0.18,9.22
"270","2015-12-24 10:45:00",0.22,10.3
"271","2015-12-24 11:00:00",0.23,15.8
"272","2015-12-24 11:15:00",0.17,9.1
"273","2015-12-24 11:30:00",0.21,11.3
"274","2015-12-24 11:45:00",0.14,9.05
"275","2015-12-24 12:00:00",0.25,2.48
"276","2015-12-24 12:15:00",0.2,6.86
"277","2015-12-24 12:30:00",0.18,5.75
"278","2015-12-24 12:45:00",0.17,11.2
"279","2015-12-24 13:00:00",0.19,13.3
"280","2015-12-24 13:15:00",0.22,5.7
"281","2015-12-24 13:30:00",0.16,8.96
"282","2015-12-24 13:45:00",0.18,6.77
"283","2015-12-24 14:00:00",0.16,-1.88
"284","2015-12-24 14:15:00",0.24,-4.05
"285","2015-12-24 14:30:00",0.32,-1.88
"286","2015-12-24 14:45:00",0.15,4.61
"287","2015-12-24 15:00:00",0.18,4.61
"288","2015-12-24 15:15:00",0.28,6.77
"289","2015-12-24 15:30:00",0.31,-5.11
"290","2015-12-24 15:45:00",0.17,2.44
"291","2015-12-24 16:00:00",0.26,0.28
"292","2015-12-24 16:15:00",0.21,7.83
"293","2015-12-24 16:30:00",0.26,3.52
"294","2015-12-24 16:45:00",0.21,-2.97
"295","2015-12-24 17:00:00",0.31,-4.06
"296","2015-12-24 17:15:00",0.14,0.28
"297","2015-12-24 17:30:00",0.23,-4.08
"298","2015-12-24 17:45:00",0.28,-0.81
"299","2015-12-24 18:00:00",0.4,1.38
"300","2015-12-24 18:15:00",0.25,3.58
"301","2015-12-24 18:30:00",0.17,10.2
"302","2015-12-24 18:45:00",0.23,2.48
"303","2015-12-24 19:00:00",0.1,-8.51
"304","2015-12-24 19:15:00",0.21,-19.7
"305","2015-12-24 19:30:00",0.24,-15.4
"306","2015-12-24 19:45:00",0.22,-21.1
"307","2015-12-24 20:00:00",0.29,-14.4
"308","2015-12-24 20:15:00",0.2,-25.8
"309","2015-12-24 20:30:00",0.31,-14.5
"310","2015-12-24 20:45:00",0.26,-11.1
"311","2015-12-24 21:00:00",0.28,-8.83
"312","2015-12-24 21:15:00",0.26,-21.5
"313","2015-12-24 21:30:00",0.27,-27.3
"314","2015-12-24 21:45:00",0.26,-18.1
"315","2015-12-24 22:00:00",0.19,-18.2
"316","2015-12-24 22:15:00",0.15,-6.63
"317","2015-12-24 22:30:00",0.18,-7.79
"318","2015-12-24 22:45:00",0.18,-6.63
"319","2015-12-24 23:00:00",0.25,0.3
"320","2015-12-24 23:15:00",0.21,2.61
"321","2015-12-24 23:30:00",0.27,-0.86
"322","2015-12-24 23:45:00",0.13,-5.46
"323","2015-12-25 00:00:00",0.23,-11.3
"324","2015-12-25 00:15:00",0.15,-14.7
"325","2015-12-25 00:30:00",0.2,-12.4
"326","2015-12-25 00:45:00",0.24,-7.79
"327","2015-12-25 01:00:00",0.24,-4.32
"328","2015-12-25 01:15:00",0.26,10.7
"329","2015-12-25 01:30:00",0.13,9.49
"330","2015-12-25 01:45:00",0.26,8.3
"331","2015-12-25 02:00:00",0.28,9.42
"332","2015-12-25 02:15:00",0.24,8.25
"333","2015-12-25 02:30:00",0.15,8.23
"334","2015-12-25 02:45:00",0.18,7.1
"335","2015-12-25 03:00:00",0.31,2.56
"336","2015-12-25 03:15:00",0.2,1.42
"337","2015-12-25 03:30:00",0.25,8.21
"338","2015-12-25 03:45:00",0.1,9.29
"339","2015-12-25 04:00:00",0.21,12.6
"340","2015-12-25 04:15:00",0.19,11.4
"341","2015-12-25 04:30:00",0.3,11.4
"342","2015-12-25 04:45:00",0.19,11.3
"343","2015-12-25 05:00:00",0.12,5.8
"344","2015-12-25 05:15:00",0.24,-1.92
"345","2015-12-25 05:30:00",0.26,4.68
"346","2015-12-25 05:45:00",0.2,11.2
"347","2015-12-25 06:00:00",0.24,15.5
"348","2015-12-25 06:15:00",0.27,13.3
"349","2015-12-25 06:30:00",0.22,2.46
"350","2015-12-25 06:45:00",0.35,-6.24
"351","2015-12-25 07:00:00",0.27,-4.08
"352","2015-12-25 07:15:00",0.12,-2.99
"353","2015-12-25 07:30:00",0.23,1.37
"354","2015-12-25 07:45:00",0.2,6.82
"355","2015-12-25 08:00:00",0.2,-1.9
"356","2015-12-25 08:15:00",0.22,-0.81
"357","2015-12-25 08:30:00",0.21,-4.08
"358","2015-12-25 08:45:00",0.22,2.46
"359","2015-12-25 09:00:00",0.18,1.37
"360","2015-12-25 09:15:00",0.28,0.28
"361","2015-12-25 09:30:00",0.16,3.53
"362","2015-12-25 09:45:00",0.26,3.53
"363","2015-12-25 10:00:00",0.2,2.45
"364","2015-12-25 10:15:00",0.12,5.69
"365","2015-12-25 10:30:00",0.2,4.61
"366","2015-12-25 10:45:00",0.24,5.67
"367","2015-12-25 11:00:00",0.22,11
"368","2015-12-25 11:15:00",0.19,7.77
"369","2015-12-25 11:30:00",0.27,8.81
"370","2015-12-25 11:45:00",0.21,5.6
"371","2015-12-25 12:00:00",0.25,0.28
"372","2015-12-25 12:15:00",0.22,3.46
"373","2015-12-25 12:30:00",0.26,3.45
"374","2015-12-25 12:45:00",0.18,4.51
"375","2015-12-25 13:00:00",0.23,2.38
"376","2015-12-25 13:15:00",0.29,3.44
"377","2015-12-25 13:30:00",0.2,7.64
"378","2015-12-25 13:45:00",0.26,8.69
"379","2015-12-25 14:00:00",0.22,3.42
"380","2015-12-25 14:15:00",0.36,-0.78
"381","2015-12-25 14:30:00",0.23,1.32
"382","2015-12-25 14:45:00",0.13,1.32
"383","2015-12-25 15:00:00",0.23,3.42
"384","2015-12-25 15:15:00",0.21,1.32
"385","2015-12-25 15:30:00",0.24,-1.83
"386","2015-12-25 15:45:00",0.2,3.43
"387","2015-12-25 16:00:00",0.29,3.44
"388","2015-12-25 16:15:00",0.1,6.59
"389","2015-12-25 16:30:00",0.35,2.38
"390","2015-12-25 16:45:00",0.37,0.27
"391","2015-12-25 17:00:00",0.07,-3.96
"392","2015-12-25 17:15:00",0.15,1.34
"393","2015-12-25 17:30:00",0.19,0.28
"394","2015-12-25 17:45:00",0.22,-17.9
"395","2015-12-25 18:00:00",0.2,-21.3
"396","2015-12-25 18:15:00",0.2,-23.7
"397","2015-12-25 18:30:00",0.09,-25
"398","2015-12-25 18:45:00",0.23,-18.5
"399","2015-12-25 19:00:00",0.32,-18.6
"400","2015-12-25 19:15:00",0.28,-18.7
"401","2015-12-25 19:30:00",0.24,-21.1
"402","2015-12-25 19:45:00",0.18,-17.8
"403","2015-12-25 20:00:00",0.28,-14.5
"404","2015-12-25 20:15:00",0.2,-16.8
"405","2015-12-25 20:30:00",0.23,-18
"406","2015-12-25 20:45:00",0.18,-29.6
"407","2015-12-25 21:00:00",0.23,-29.7
"408","2015-12-25 21:15:00",0.27,-31
"409","2015-12-25 21:30:00",0.18,-30
"410","2015-12-25 21:45:00",0.31,-32.4
"411","2015-12-25 22:00:00",0.14,-17.2
"412","2015-12-25 22:15:00",0.11,-9.05
"413","2015-12-25 22:30:00",0.16,6.12
"414","2015-12-25 22:45:00",0.19,9.59
"415","2015-12-25 23:00:00",0.11,-0.86
"416","2015-12-25 23:15:00",0.17,1.45
"417","2015-12-25 23:30:00",0.26,-0.85
"418","2015-12-25 23:45:00",0.19,-3.15
"419","2015-12-26 00:00:00",0.27,-2
"420","2015-12-26 00:15:00",0.16,0.3
"421","2015-12-26 00:30:00",0.35,8.3
"422","2015-12-26 00:45:00",0.28,-1.99
"423","2015-12-26 01:00:00",0.21,2.57
"424","2015-12-26 01:15:00",0.22,-0.84
"425","2015-12-26 01:30:00",0.27,1.43
"426","2015-12-26 01:45:00",0.35,-0.84
"427","2015-12-26 02:00:00",0.2,2.56
"428","2015-12-26 02:15:00",0.28,2.54
"429","2015-12-26 02:30:00",0.26,10.4
"430","2015-12-26 02:45:00",0.2,8.08
"431","2015-12-26 03:00:00",0.16,9.17
"432","2015-12-26 03:15:00",0.28,6.92
"433","2015-12-26 03:30:00",0.19,5.8
"434","2015-12-26 03:45:00",0.19,3.58
"435","2015-12-26 04:00:00",0.32,9.08
"436","2015-12-26 04:15:00",0.26,7.94
"437","2015-12-26 04:30:00",0.23,13.4
"438","2015-12-26 04:45:00",0.31,11.1
"439","2015-12-26 05:00:00",0.27,6.79
"440","2015-12-26 05:15:00",0.27,6.77
"441","2015-12-26 05:30:00",0.19,2.44
"442","2015-12-26 05:45:00",0.18,-4.05
"443","2015-12-26 06:00:00",0.18,2.44
"444","2015-12-26 06:15:00",0.17,4.61
"445","2015-12-26 06:30:00",0.23,5.67
"446","2015-12-26 06:45:00",0.17,5.64
"447","2015-12-26 07:00:00",0.28,15.3
"448","2015-12-26 07:15:00",0.19,7.75
"449","2015-12-26 07:30:00",0.19,3.48
"450","2015-12-26 07:45:00",0.19,-0.79
"451","2015-12-26 08:00:00",0.14,-8.28
"452","2015-12-26 08:15:00",0.16,-14.8
"453","2015-12-26 08:30:00",0.23,-8.35
"454","2015-12-26 08:45:00",0.25,0.28
"455","2015-12-26 09:00:00",0.1,4.59
"456","2015-12-26 09:15:00",0.21,8.89
"457","2015-12-26 09:30:00",0.24,7.77
"458","2015-12-26 09:45:00",0.16,12
"459","2015-12-26 10:00:00",0.25,8.77
"460","2015-12-26 10:15:00",0.17,5.58
"461","2015-12-26 10:30:00",0.26,3.46
"462","2015-12-26 10:45:00",0.21,-2.91
"463","2015-12-26 11:00:00",0.25,-0.79
"464","2015-12-26 11:15:00",0.29,2.4
"465","2015-12-26 11:30:00",0.14,4.52
"466","2015-12-26 11:45:00",0.24,5.55
"467","2015-12-26 12:00:00",0.17,4.48
"468","2015-12-26 12:15:00",0.26,15
"469","2015-12-26 12:30:00",0.25,7.58
"470","2015-12-26 12:45:00",0.19,2.35
"471","2015-12-26 13:00:00",0.28,-1.81
"472","2015-12-26 13:15:00",0.21,1.31
"473","2015-12-26 13:30:00",0.22,-2.85
"474","2015-12-26 13:45:00",0.16,-3.89
"475","2015-12-26 14:00:00",0.21,-7.06
"476","2015-12-26 14:15:00",0.23,-17.6
"477","2015-12-26 14:30:00",0.14,2.38
"478","2015-12-26 14:45:00",0.17,2.38
"479","2015-12-26 15:00:00",0.16,-1.83
"480","2015-12-26 15:15:00",0.22,-10.3
"481","2015-12-26 15:30:00",0.29,-13.5
"482","2015-12-26 15:45:00",0.26,-27.5
"483","2015-12-26 16:00:00",0.13,-37.6
"484","2015-12-26 16:15:00",0.12,-30.3
"485","2015-12-26 16:30:00",0.18,-25.1
"486","2015-12-26 16:45:00",0.27,-24.1
"487","2015-12-26 17:00:00",0.25,-27.6
"488","2015-12-26 17:15:00",0.32,-33.6
"489","2015-12-26 17:30:00",0.21,-33.7
"490","2015-12-26 17:45:00",0.26,-24.8
"491","2015-12-26 18:00:00",0.28,-15.7
"492","2015-12-26 18:15:00",0.22,-15.7
"493","2015-12-26 18:30:00",0.16,-8.87
"494","2015-12-26 18:45:00",0.18,-21.5
"495","2015-12-26 19:00:00",0.29,-23.9
"496","2015-12-26 19:15:00",0.26,-29.8
"497","2015-12-26 19:30:00",0.24,-32.3
"498","2015-12-26 19:45:00",0.21,-30.1
"499","2015-12-26 20:00:00",0.3,-27.8
"500","2015-12-26 20:15:00",0.23,-12.6
"501","2015-12-26 20:30:00",0.07,9.66
"502","2015-12-26 20:45:00",0.2,10.8
"503","2015-12-26 21:00:00",0.2,-16
"504","2015-12-26 21:15:00",0.19,-31.4
"505","2015-12-26 21:30:00",0.21,-23.2
"506","2015-12-26 21:45:00",0.11,-5.59
"507","2015-12-26 22:00:00",0.18,9.68
"508","2015-12-26 22:15:00",0.3,15.5
"509","2015-12-26 22:30:00",0.22,11.9
"510","2015-12-26 22:45:00",0.11,11.9
"511","2015-12-26 23:00:00",0.17,7.23
"512","2015-12-26 23:15:00",0.09,2.61
"513","2015-12-26 23:30:00",0.24,3.75
"514","2015-12-26 23:45:00",0.11,27.7
"515","2015-12-27 00:00:00",0.17,33.2
"516","2015-12-27 00:15:00",0.28,28.4
"517","2015-12-27 00:30:00",0.16,14.9
"518","2015-12-27 00:45:00",0.2,-6.46
"519","2015-12-27 01:00:00",0.3,7.04
"520","2015-12-27 01:15:00",0.16,19.4
"521","2015-12-27 01:30:00",0.13,23.7
"522","2015-12-27 01:45:00",0.11,27.8
"523","2015-12-27 02:00:00",0.3,24.3
"524","2015-12-27 02:15:00",0.27,24.2
"525","2015-12-27 02:30:00",0.18,16.5
"526","2015-12-27 02:45:00",0.21,13.2
"527","2015-12-27 03:00:00",0.14,13.2
"528","2015-12-27 03:15:00",0.23,6.72
"529","2015-12-27 03:30:00",0.22,4.57
"530","2015-12-27 03:45:00",0.34,1.35
"531","2015-12-27 04:00:00",0.27,4.57
"532","2015-12-27 04:15:00",0.1,-4.02
"533","2015-12-27 04:30:00",0.22,-8.37
"534","2015-12-27 04:45:00",0.2,-2.97
"535","2015-12-27 05:00:00",0.32,4.62
"536","2015-12-27 05:15:00",0.28,19.7
"537","2015-12-27 05:30:00",0.29,15.3
"538","2015-12-27 05:45:00",0.28,2.43
"539","2015-12-27 06:00:00",0.35,0.28
"540","2015-12-27 06:15:00",0.12,3.52
"541","2015-12-27 06:30:00",0.24,-16
"542","2015-12-27 06:45:00",0.27,-22.7
"543","2015-12-27 07:00:00",0.26,-17.3
"544","2015-12-27 07:15:00",0.12,-11.9
"545","2015-12-27 07:30:00",0.29,-6.36
"546","2015-12-27 07:45:00",0.35,2.5
"547","2015-12-27 08:00:00",0.27,9.1
"548","2015-12-27 08:15:00",0.23,1.39
"549","2015-12-27 08:30:00",0.21,7.98
"550","2015-12-27 08:45:00",0.15,-0.81
"551","2015-12-27 09:00:00",0.33,-25.1
"552","2015-12-27 09:15:00",0.13,-25.3
"553","2015-12-27 09:30:00",0.14,-21
"554","2015-12-27 09:45:00",0.16,-17.7
"555","2015-12-27 10:00:00",0.16,-4.21
"556","2015-12-27 10:15:00",0.33,10.4
"557","2015-12-27 10:30:00",0.26,8.08
"558","2015-12-27 10:45:00",0.23,14.6
"559","2015-12-27 11:00:00",0.34,20
"560","2015-12-27 11:15:00",0.25,17.7
"561","2015-12-27 11:30:00",0.24,13.3
"562","2015-12-27 11:45:00",0.31,7.87
"563","2015-12-27 12:00:00",0.18,5.7
"564","2015-12-27 12:15:00",0.26,2.45
"565","2015-12-27 12:30:00",0.2,2.45
"566","2015-12-27 12:45:00",0.21,8.91
"567","2015-12-27 13:00:00",0.13,13.2
"568","2015-12-27 13:15:00",0.21,12
"569","2015-12-27 13:30:00",0.21,0.28
"570","2015-12-27 13:45:00",0.22,-11.5
"571","2015-12-27 14:00:00",0.24,-12.7
"572","2015-12-27 14:15:00",0.22,-4.05
